id	day	nominal	time	sum
2475	2014-01-05	1 сом	19:03:16	1
2476	2014-01-05	1 сом	11:21:37	1
2477	2014-01-05	1 сом	18:09:02	1
2478	2014-01-05	1 сом	10:40:42	1
2479	2014-01-05	1 сом	15:43:01	1
2480	2014-01-05	1 сом	14:38:08	1
2481	2014-01-05	1 сом	9:06:46	1
2482	2014-01-05	1 сом	4:57:13	1
2483	2014-01-05	1 сом	8:35:24	1
2484	2014-01-05	1 сом	8:37:39	1
2485	2014-01-05	1 сом	5:48:53	1
2486	2014-01-05	1 сом	0:02:58	1
2487	2014-01-05	1 сом	9:14:46	1
2488	2014-01-05	1 сом	3:52:23	1
2489	2014-01-05	1 сом	23:56:12	1
2490	2014-01-05	1 сом	16:25:48	1
2491	2014-01-05	1 сом	20:41:00	1
2492	2014-01-05	1 сом	7:43:10	1
2493	2014-01-05	1 сом	14:33:48	1
2494	2014-01-05	1 сом	18:40:00	1
2495	2014-01-05	1 сом	10:16:36	1
2496	2014-01-05	1 сом	8:53:28	1
2497	2014-01-05	1 сом	2:21:46	1
2498	2014-01-05	1 сом	16:13:52	1
2499	2014-01-05	1 сом	11:00:20	1
2500	2014-01-05	1 сом	21:32:23	1
2501	2014-01-05	1 сом	19:32:54	1
2502	2014-01-05	1 сом	3:53:21	1
2503	2014-01-05	1 сом	9:17:33	1
2504	2014-01-05	1 сом	0:05:23	1
2505	2014-01-05	1 сом	19:57:47	1
2506	2014-01-05	1 сом	12:13:41	1
2507	2014-01-05	1 сом	8:59:52	1
2508	2014-01-05	1 сом	16:58:25	1
2509	2014-01-05	1 сом	7:44:19	1
2510	2014-01-05	1 сом	23:29:16	1
2511	2014-01-05	1 сом	7:13:19	1
2512	2014-01-05	1 сом	22:19:24	1
2513	2014-01-05	1 сом	14:38:27	1
2514	2014-01-05	1 сом	5:22:45	1
2515	2014-01-05	1 сом	5:36:41	1
2516	2014-01-05	1 сом	20:47:25	1
2517	2014-01-05	1 сом	14:33:10	1
2518	2014-01-05	1 сом	0:05:23	1
2519	2014-01-05	1 сом	14:01:26	1
2520	2014-01-05	1 сом	10:31:32	1
2521	2014-01-05	1 сом	7:11:40	1
2522	2014-01-05	1 сом	6:08:16	1
2523	2014-01-05	1 сом	0:37:59	1
2524	2014-01-05	1 сом	18:19:54	1
2525	2014-01-05	1 сом	4:43:22	1
2526	2014-01-05	1 сом	0:30:31	1
2527	2014-01-05	1 сом	15:09:59	1
2528	2014-01-05	1 сом	0:21:51	1
2529	2014-01-05	1 сом	2:26:24	1
2530	2014-01-05	1 сом	10:41:10	1
2531	2014-01-05	1 сом	9:23:08	1
2532	2014-01-05	1 сом	6:50:21	1
2533	2014-01-05	1 сом	5:37:07	1
2534	2014-01-05	1 сом	1:26:01	1
2535	2014-01-05	1 сом	18:25:27	1
2536	2014-01-05	1 сом	5:32:39	1
2537	2014-01-05	1 сом	12:47:43	1
2538	2014-01-05	1 сом	2:58:01	1
2539	2014-01-05	1 сом	14:18:39	1
2540	2014-01-05	1 сом	2:08:56	1
2541	2014-01-05	1 сом	20:50:09	1
2542	2014-01-05	1 сом	11:23:52	1
2543	2014-01-05	1 сом	14:22:07	1
2544	2014-01-05	1 сом	0:39:57	1
2545	2014-01-05	1 сом	18:13:43	1
2546	2014-01-05	1 сом	0:44:30	1
2547	2014-01-05	1 сом	3:19:53	1
2548	2014-01-05	1 сом	15:15:03	1
2548	2014-01-04	1 сом	17:00:05	1
2548	2014-01-05	1 сом	14:49:06	1
2549	2014-01-06	3 сом	5:43:05	3
2550	2014-01-06	3 сом	16:25:00	3
2551	2014-01-06	3 сом	20:38:04	3
2552	2014-01-06	3 сом	2:03:22	3
2553	2014-01-06	3 сом	6:14:41	3
2554	2014-01-06	3 сом	17:35:08	3
2555	2014-01-06	3 сом	1:47:17	3
2556	2014-01-06	3 сом	19:51:13	3
2557	2014-01-06	3 сом	6:41:53	3
2558	2014-01-06	3 сом	22:50:07	3
2559	2014-01-07	3 сом	11:36:50	3
2560	2014-01-07	3 сом	11:51:08	3
2561	2014-01-07	3 сом	18:56:49	3
2562	2014-01-07	3 сом	14:51:02	3
2563	2014-01-07	3 сом	19:13:06	3
2564	2014-01-07	3 сом	3:57:09	3
2565	2014-01-07	3 сом	17:00:05	3
2566	2014-01-07	3 сом	2:06:50	3
2567	2014-01-07	3 сом	1:55:39	3
2568	2014-01-07	3 сом	14:49:06	3
2569	2013-12-25	3 сом	5:21:44	3
2570	2013-12-25	3 сом	22:19:35	3
2571	2013-12-25	3 сом	21:45:37	3
2572	2013-12-25	3 сом	15:18:38	3
2573	2013-12-25	3 сом	5:53:39	3
2574	2013-12-25	3 сом	19:49:10	3
2575	2013-12-25	3 сом	21:25:23	3
2576	2013-12-25	3 сом	19:21:11	3
2577	2013-12-25	3 сом	11:29:49	3
2578	2013-12-25	3 сом	5:50:44	3
2579	2013-12-26	3 сом	11:33:51	3
2580	2013-12-26	3 сом	20:54:31	3
2581	2013-12-26	3 сом	5:48:13	3
2582	2013-12-26	3 сом	4:39:24	3
2583	2013-12-26	3 сом	3:22:25	3
2584	2013-12-26	3 сом	22:46:29	3
2585	2013-12-26	3 сом	22:55:06	3
2586	2013-12-26	3 сом	0:56:56	3
2587	2013-12-26	3 сом	15:57:20	3
2588	2013-12-26	3 сом	21:37:38	3
2589	2013-12-27	3 сом	1:16:50	3
2590	2013-12-27	3 сом	4:34:28	3
2591	2013-12-27	3 сом	15:39:36	3
2592	2013-12-27	3 сом	7:32:14	3
2593	2013-12-27	3 сом	13:51:13	3
2594	2013-12-27	3 сом	2:35:12	3
2595	2013-12-27	3 сом	5:26:34	3
2596	2013-12-27	3 сом	17:46:48	3
2597	2013-12-27	3 сом	2:09:45	3
2598	2013-12-27	3 сом	23:08:29	3
2599	2013-12-28	3 сом	10:55:46	3
2600	2013-12-28	3 сом	5:44:53	3
2601	2013-12-28	3 сом	10:19:16	3
2602	2013-12-28	3 сом	9:18:20	3
2603	2013-12-28	3 сом	17:24:31	3
2604	2013-12-28	3 сом	21:18:58	3
2605	2013-12-28	3 сом	19:20:02	3
2606	2013-12-28	3 сом	15:38:09	3
2607	2013-12-28	3 сом	13:49:40	3
2608	2013-12-28	3 сом	20:49:22	3
2609	2013-12-29	3 сом	18:57:47	3
2610	2013-12-29	3 сом	7:46:06	3
2611	2013-12-29	3 сом	8:05:44	3
2612	2013-12-29	3 сом	20:52:13	3
2613	2013-12-29	3 сом	10:13:40	3
2614	2013-12-29	3 сом	23:57:57	3
2615	2013-12-29	3 сом	10:09:03	3
2616	2013-12-29	3 сом	15:33:45	3
2617	2013-12-29	3 сом	2:12:52	3
2618	2013-12-29	3 сом	20:14:48	3
2619	2013-12-30	3 сом	18:09:34	3
2620	2013-12-30	3 сом	2:56:17	3
2621	2013-12-30	3 сом	10:47:13	3
2622	2013-12-30	3 сом	12:55:27	3
2623	2013-12-30	3 сом	9:52:22	3
2624	2013-12-30	3 сом	17:47:08	3
2625	2013-12-30	3 сом	14:02:38	3
2626	2013-12-30	3 сом	14:14:03	3
2627	2013-12-30	3 сом	20:20:10	3
2628	2013-12-30	3 сом	23:09:10	3
2629	2013-12-31	3 сом	17:56:00	3
2630	2013-12-31	3 сом	0:39:27	3
2631	2013-12-31	3 сом	5:27:17	3
2632	2013-12-31	3 сом	0:13:45	3
2633	2013-12-31	3 сом	17:06:21	3
2634	2013-12-31	3 сом	12:43:17	3
2635	2013-12-31	3 сом	23:40:49	3
2636	2013-12-31	3 сом	4:27:51	3
2637	2013-12-31	3 сом	16:34:35	3
2638	2013-12-31	3 сом	1:09:07	3
2639	2014-01-01	3 сом	6:55:31	3
2640	2014-01-01	3 сом	7:35:59	3
2641	2014-01-01	3 сом	2:38:19	3
2642	2014-01-01	3 сом	3:05:33	3
2643	2014-01-01	3 сом	13:41:38	3
2644	2014-01-01	3 сом	19:39:34	3
2645	2014-01-01	3 сом	0:01:36	3
2646	2014-01-01	3 сом	3:15:25	3
2647	2014-01-01	3 сом	10:58:34	3
2648	2014-01-01	3 сом	22:39:46	3
2649	2014-01-02	3 сом	6:02:51	3
2650	2014-01-02	3 сом	15:54:48	3
2651	2014-01-02	3 сом	12:55:53	3
2652	2014-01-02	3 сом	19:21:57	3
2653	2014-01-02	3 сом	11:59:16	3
2654	2014-01-02	3 сом	23:27:24	3
2655	2014-01-02	3 сом	19:05:01	3
2656	2014-01-02	3 сом	20:54:42	3
2657	2014-01-02	3 сом	2:24:47	3
2658	2014-01-02	3 сом	5:23:40	3
2659	2014-01-03	3 сом	13:08:19	3
2660	2014-01-03	3 сом	9:31:46	3
2661	2014-01-03	3 сом	8:09:12	3
2662	2014-01-03	3 сом	18:07:26	3
2663	2014-01-03	3 сом	22:01:47	3
2664	2014-01-03	3 сом	9:53:43	3
2665	2014-01-03	3 сом	22:24:17	3
2666	2014-01-03	3 сом	13:05:09	3
2667	2014-01-03	3 сом	13:14:29	3
2668	2014-01-03	3 сом	1:05:43	3
2669	2014-01-04	3 сом	20:16:08	3
2670	2014-01-04	3 сом	11:22:31	3
2671	2014-01-04	3 сом	12:24:48	3
2672	2014-01-04	3 сом	12:36:27	3
2673	2014-01-04	3 сом	18:13:06	3
2674	2014-01-04	3 сом	17:58:42	3
2675	2014-01-04	3 сом	1:16:12	3
2676	2014-01-04	3 сом	12:22:59	3
2677	2014-01-04	3 сом	20:36:12	3
2678	2014-01-04	3 сом	20:44:42	3
2679	2014-01-05	3 сом	1:49:34	3
2680	2014-01-05	3 сом	7:53:26	3
2681	2014-01-05	3 сом	15:47:59	3
2682	2014-01-05	3 сом	12:48:51	3
2683	2014-01-05	3 сом	12:14:21	3
2684	2014-01-05	3 сом	21:04:21	3
2685	2014-01-05	3 сом	14:19:15	3
2686	2014-01-05	3 сом	20:53:35	3
2687	2014-01-05	3 сом	14:32:03	3
2688	2014-01-05	3 сом	1:29:29	3
2689	2014-01-06	5 сом	12:31:31	5
2690	2014-01-06	5 сом	12:52:13	5
2691	2014-01-06	5 сом	18:13:13	5
2692	2014-01-06	5 сом	17:57:07	5
2693	2014-01-06	5 сом	15:18:37	5
2694	2014-01-07	5 сом	9:14:35	5
2695	2014-01-07	5 сом	11:32:21	5
2696	2014-01-07	5 сом	15:03:19	5
2697	2014-01-07	5 сом	12:07:59	5
2698	2014-01-07	5 сом	11:54:23	5
2699	2013-12-25	5 сом	13:25:40	5
2700	2013-12-25	5 сом	5:50:26	5
2701	2013-12-25	5 сом	1:35:33	5
2702	2013-12-25	5 сом	16:14:09	5
2703	2013-12-25	5 сом	13:59:32	5
2704	2013-12-26	5 сом	9:45:34	5
2705	2013-12-26	5 сом	11:36:55	5
2706	2013-12-26	5 сом	10:59:11	5
2707	2013-12-26	5 сом	15:44:55	5
2708	2013-12-26	5 сом	2:05:25	5
2709	2013-12-27	5 сом	18:02:12	5
2710	2013-12-27	5 сом	8:41:31	5
2711	2013-12-27	5 сом	4:03:23	5
2712	2013-12-27	5 сом	21:14:11	5
2713	2013-12-27	5 сом	15:03:16	5
2714	2013-12-28	5 сом	9:14:58	5
2715	2013-12-28	5 сом	18:47:38	5
2716	2013-12-28	5 сом	19:50:47	5
2717	2013-12-28	5 сом	18:10:00	5
2718	2013-12-28	5 сом	20:32:27	5
2719	2013-12-29	5 сом	4:55:30	5
2720	2013-12-29	5 сом	22:55:02	5
2721	2013-12-29	5 сом	20:17:56	5
2722	2013-12-29	5 сом	17:25:03	5
2723	2013-12-29	5 сом	17:51:39	5
2724	2013-12-30	5 сом	9:45:39	5
2725	2013-12-30	5 сом	12:36:37	5
2726	2013-12-30	5 сом	16:58:49	5
2727	2013-12-30	5 сом	20:09:11	5
2728	2013-12-30	5 сом	14:00:02	5
2729	2013-12-31	5 сом	9:56:45	5
2730	2013-12-31	5 сом	14:24:00	5
2731	2013-12-31	5 сом	7:56:42	5
2732	2013-12-31	5 сом	17:14:39	5
2733	2013-12-31	5 сом	7:37:50	5
2734	2014-01-01	5 сом	12:44:58	5
2735	2014-01-01	5 сом	7:31:56	5
2736	2014-01-01	5 сом	3:05:30	5
2737	2014-01-01	5 сом	8:04:37	5
2738	2014-01-01	5 сом	22:17:53	5
2739	2014-01-02	5 сом	11:05:13	5
2740	2014-01-02	5 сом	4:09:52	5
2741	2014-01-02	5 сом	8:10:54	5
2742	2014-01-02	5 сом	0:40:09	5
2743	2014-01-02	5 сом	4:37:33	5
2744	2014-01-03	5 сом	12:06:39	5
2745	2014-01-03	5 сом	17:22:26	5
2746	2014-01-03	5 сом	3:56:49	5
2747	2014-01-03	5 сом	23:50:44	5
2748	2014-01-03	5 сом	12:31:07	5
2749	2014-01-04	5 сом	16:23:44	5
2750	2014-01-04	5 сом	22:11:29	5
2751	2014-01-04	5 сом	21:27:31	5
2752	2014-01-04	5 сом	23:21:27	5
2753	2014-01-04	5 сом	9:05:27	5
2754	2014-01-05	5 сом	6:33:54	5
2755	2014-01-05	5 сом	10:57:03	5
2756	2014-01-05	5 сом	3:58:26	5
2757	2014-01-05	5 сом	8:31:29	5
2758	2014-01-05	5 сом	10:09:29	5
2759	2014-01-06	10 сом	12:23:28	10
2760	2014-01-06	10 сом	18:55:10	10
2761	2014-01-06	10 сом	2:15:17	10
2762	2014-01-07	10 сом	8:22:09	10
2763	2014-01-07	10 сом	17:33:29	10
2764	2014-01-07	10 сом	11:58:56	10
2765	2013-12-25	10 сом	12:34:19	10
2766	2013-12-25	10 сом	3:01:02	10
2767	2013-12-25	10 сом	22:31:49	10
2768	2013-12-26	10 сом	7:29:02	10
2769	2013-12-26	10 сом	13:37:49	10
2770	2013-12-26	10 сом	18:55:02	10
2771	2013-12-27	10 сом	8:04:13	10
2772	2013-12-27	10 сом	4:38:08	10
2773	2013-12-27	10 сом	17:57:26	10
2774	2013-12-28	10 сом	9:04:05	10
2775	2013-12-28	10 сом	8:29:04	10
2776	2013-12-28	10 сом	20:16:12	10
2777	2013-12-29	10 сом	2:50:55	10
2778	2013-12-29	10 сом	11:11:44	10
2779	2013-12-29	10 сом	4:24:33	10
2780	2013-12-30	10 сом	21:03:36	10
2781	2013-12-30	10 сом	13:44:42	10
2782	2013-12-30	10 сом	7:51:19	10
2783	2013-12-31	10 сом	8:31:38	10
2784	2013-12-31	10 сом	13:33:26	10
2785	2013-12-31	10 сом	10:55:21	10
2786	2014-01-01	10 сом	0:04:37	10
2787	2014-01-01	10 сом	18:45:49	10
2788	2014-01-01	10 сом	22:19:19	10
2789	2014-01-02	10 сом	10:38:30	10
2790	2014-01-02	10 сом	22:57:10	10
2791	2014-01-02	10 сом	11:28:38	10
2792	2014-01-03	10 сом	20:55:57	10
2793	2014-01-03	10 сом	13:54:46	10
2794	2014-01-03	10 сом	21:20:17	10
2795	2014-01-04	10 сом	21:51:38	10
2796	2014-01-04	10 сом	16:02:07	10
2797	2014-01-04	10 сом	4:58:58	10
2798	2014-01-05	10 сом	7:01:36	10
2799	2014-01-05	10 сом	16:54:22	10
2800	2014-01-05	10 сом	8:42:47	10
2801	2014-01-06	20 сом	16:05:15	20
2802	2014-01-06	20 сом	9:12:47	20
2803	2014-01-07	20 сом	15:56:59	20
2804	2014-01-07	20 сом	9:12:37	20
2805	2013-12-25	20 сом	19:17:42	20
2806	2013-12-25	20 сом	8:35:54	20
2807	2013-12-26	20 сом	11:20:37	20
2808	2013-12-26	20 сом	12:40:03	20
2809	2013-12-27	20 сом	23:23:05	20
2810	2013-12-27	20 сом	18:24:45	20
2811	2013-12-28	20 сом	19:38:55	20
2812	2013-12-28	20 сом	4:12:56	20
2813	2013-12-29	20 сом	3:04:22	20
2814	2013-12-29	20 сом	3:34:01	20
2815	2013-12-30	20 сом	16:46:03	20
2816	2013-12-30	20 сом	19:15:14	20
2817	2013-12-31	20 сом	16:50:22	20
2818	2013-12-31	20 сом	11:53:07	20
2819	2014-01-01	20 сом	20:23:41	20
2820	2014-01-01	20 сом	7:35:08	20
2821	2014-01-02	20 сом	19:32:57	20
2822	2014-01-02	20 сом	13:17:29	20
2823	2014-01-03	20 сом	23:09:51	20
2824	2014-01-03	20 сом	12:40:50	20
2825	2014-01-04	20 сом	3:45:39	20
2826	2014-01-04	20 сом	13:18:44	20
2827	2014-01-05	20 сом	17:44:50	20
2828	2014-01-05	20 сом	23:11:43	20
2829	2014-01-06	50 сом	17:48:24	50
2830	2014-01-07	50 сом	14:45:22	50
2831	2013-12-25	50 сом	9:29:48	50
2832	2013-12-26	50 сом	2:21:56	50
2833	2013-12-27	50 сом	1:00:31	50
2834	2013-12-28	50 сом	20:15:53	50
2835	2013-12-29	50 сом	20:27:03	50
2836	2013-12-30	50 сом	8:28:59	50
2837	2013-12-31	50 сом	16:57:17	50
2838	2014-01-01	50 сом	11:34:25	50
2839	2014-01-02	50 сом	17:03:04	50
2840	2014-01-03	50 сом	3:52:14	50
2841	2014-01-04	50 сом	9:01:46	50
2842	2014-01-05	50 сом	16:22:44	50
